Record ID,Contact Id,Rating,Date,Survey Name,NPS,CSAT
342108220,20661351,7,2019-07-16 20:53,Customer Support Survey 1,Passive,
342112292,,6,2019-07-10 18:23,Customer Support Survey 1,Detractor,
342118190,,6,2019-07-08 18:44,Customer Support Survey 1,Detractor,
20899936002,21984801,2,2020-06-11 07:47,Drop In/Phone call satisfaction survey,,Positive
20320704333,,2,2020-06-02 11:38,Drop In/Phone call satisfaction survey,,Positive
20319891001,,2,2020-06-02 11:03,Drop In/Phone call satisfaction survey,,Positive
20319774319,,2,2020-06-02 10:40,Drop In/Phone call satisfaction survey,,Positive
20083497819,24541451,2,2020-05-27 16:51,Drop In/Phone call satisfaction survey,,Positive
20079313898,,2,2020-05-27 14:43,Drop In/Phone call satisfaction survey,,Positive
20076972635,,2,2020-05-27 12:08,Drop In/Phone call satisfaction survey,,Positive
19681429235,20041451,2,2020-05-21 21:05,Drop In/Phone call satisfaction survey,,Positive
19434764699,,2,2020-05-15 13:07,Drop In/Phone call satisfaction survey,,Positive
19342109170,,2,2020-05-13 16:13,Drop In/Phone call satisfaction survey,,Positive
19331585205,,2,2020-05-13 11:53,Drop In/Phone call satisfaction survey,,Positive
19067081895,,2,2020-05-06 17:00,Drop In/Phone call satisfaction survey,,Positive
18645526363,,2,2020-04-29 14:04,Drop In/Phone call satisfaction survey,,Positive
16671287926,,2,2020-04-23 15:10,Drop In/Phone call satisfaction survey,,Positive
16502707304,,2,2020-04-22 16:56,Drop In/Phone call satisfaction survey,,Positive
11149484554,,2,2020-04-03 14:31,Drop In/Phone call satisfaction survey,,Positive
11027539235,,2,2020-04-01 13:02,Drop In/Phone call satisfaction survey,,Positive
10742988695,,2,2020-03-25 08:26,Drop In/Phone call satisfaction survey,,Positive
10487662892,,2,2020-03-19 10:56,Drop In/Phone call satisfaction survey,,Positive
10384048953,,1,2020-03-17 17:28,Drop In/Phone call satisfaction survey,,Neutral
10039558378,,2,2020-03-12 16:18,Drop In/Phone call satisfaction survey,,Positive
10034886282,,2,2020-03-12 12:12,Drop In/Phone call satisfaction survey,,Positive
10001445064,,2,2020-03-11 16:13,Drop In/Phone call satisfaction survey,,Positive
9921825572,,2,2020-03-10 11:37,Drop In/Phone call satisfaction survey,,Positive
9791491729,,2,2020-03-06 22:42,Drop In/Phone call satisfaction survey,,Positive
9727666364,,2,2020-03-05 15:56,Drop In/Phone call satisfaction survey,,Positive
9685390701,,2,2020-03-04 17:40,Drop In/Phone call satisfaction survey,,Positive
9673869182,,2,2020-03-04 10:35,Drop In/Phone call satisfaction survey,,Positive
9514491219,,2,2020-02-29 14:54,Drop In/Phone call satisfaction survey,,Positive
9427314798,,2,2020-02-27 17:38,Drop In/Phone call satisfaction survey,,Positive
9066882208,,2,2020-02-21 14:50,Drop In/Phone call satisfaction survey,,Positive
8963507926,,2,2020-02-19 13:04,Drop In/Phone call satisfaction survey,,Positive
8884259952,,2,2020-02-18 22:27,Drop In/Phone call satisfaction survey,,Positive
8756948578,22660051,2,2020-02-15 20:33,Drop In/Phone call satisfaction survey,,Positive
8562148023,,2,2020-02-12 14:25,Drop In/Phone call satisfaction survey,,Positive
8543267498,,2,2020-02-12 12:13,Drop In/Phone call satisfaction survey,,Positive
8302720450,,2,2020-02-08 07:13,Drop In/Phone call satisfaction survey,,Positive
8290010021,32661201,2,2020-02-08 00:36,Drop In/Phone call satisfaction survey,,Positive
8163906793,,2,2020-02-05 09:55,Drop In/Phone call satisfaction survey,,Positive
7976087739,,2,2020-01-31 16:41,Drop In/Phone call satisfaction survey,,Positive
7888175512,,2,2020-01-30 12:54,Drop In/Phone call satisfaction survey,,Positive
7767092890,,2,2020-01-28 20:40,Drop In/Phone call satisfaction survey,,Positive
7744074900,,2,2020-01-28 14:27,Drop In/Phone call satisfaction survey,,Positive
7709799834,,2,2020-01-27 20:34,Drop In/Phone call satisfaction survey,,Positive
7612036322,,2,2020-01-24 16:25,Drop In/Phone call satisfaction survey,,Positive
7548603984,,2,2020-01-23 14:58,Drop In/Phone call satisfaction survey,,Positive
7530890722,,2,2020-01-23 09:59,Drop In/Phone call satisfaction survey,,Positive
7438884278,,2,2020-01-22 13:52,Drop In/Phone call satisfaction survey,,Positive
7438162730,,2,2020-01-22 13:17,Drop In/Phone call satisfaction survey,,Positive
7382743488,,2,2020-01-21 11:50,Drop In/Phone call satisfaction survey,,Positive
7351764011,,2,2020-01-20 16:06,Drop In/Phone call satisfaction survey,,Positive
7222825122,21717551,2,2020-01-16 19:18,Drop In/Phone call satisfaction survey,,Positive
7170268353,,2,2020-01-15 19:38,Drop In/Phone call satisfaction survey,,Positive
7138491562,,2,2020-01-14 20:57,Drop In/Phone call satisfaction survey,,Positive
6241933120,,2,2019-12-19 16:03,Drop In/Phone call satisfaction survey,,Positive
6098646721,,2,2019-12-17 12:07,Drop In/Phone call satisfaction survey,,Positive
5897104546,,2,2019-12-13 15:06,Drop In/Phone call satisfaction survey,,Positive
5845419105,20927151,2,2019-12-12 16:25,Drop In/Phone call satisfaction survey,,Positive
4709535315,19651201,2,2019-11-29 11:16,Drop In/Phone call satisfaction survey,,Positive
4707361377,,2,2019-11-29 09:08,Drop In/Phone call satisfaction survey,,Positive
4689732369,3203451,2,2019-11-28 12:28,Drop In/Phone call satisfaction survey,,Positive
3908242842,,2,2019-11-21 19:27,Drop In/Phone call satisfaction survey,,Positive
3771209988,,2,2019-11-19 16:50,Drop In/Phone call satisfaction survey,,Positive
3763753584,,2,2019-11-19 11:57,Drop In/Phone call satisfaction survey,,Positive
3588331164,,2,2019-11-15 17:35,Drop In/Phone call satisfaction survey,,Positive
3352912502,20434901,2,2019-11-12 12:48,Drop In/Phone call satisfaction survey,,Positive
3329845972,,2,2019-11-12 07:19,Drop In/Phone call satisfaction survey,,Positive
3256616547,,2,2019-11-11 10:33,Drop In/Phone call satisfaction survey,,Positive
2773500716,,2,2019-10-30 17:08,Drop In/Phone call satisfaction survey,,Positive
2607906181,,2,2019-10-24 12:56,Drop In/Phone call satisfaction survey,,Positive
2537901397,,2,2019-10-22 12:53,Drop In/Phone call satisfaction survey,,Positive
2517338338,,2,2019-10-21 18:42,Drop In/Phone call satisfaction survey,,Positive
2513426913,,2,2019-10-21 17:31,Drop In/Phone call satisfaction survey,,Positive
2412726578,,2,2019-10-18 12:20,Drop In/Phone call satisfaction survey,,Positive
2384053412,,2,2019-10-17 17:12,Drop In/Phone call satisfaction survey,,Positive
2349121208,,2,2019-10-16 15:27,Drop In/Phone call satisfaction survey,,Positive
2346076248,,2,2019-10-16 08:43,Drop In/Phone call satisfaction survey,,Positive
2275723330,,2,2019-10-14 16:55,Drop In/Phone call satisfaction survey,,Positive
2157490576,16545351,2,2019-10-10 17:55,Drop In/Phone call satisfaction survey,,Positive
2065796614,,2,2019-10-09 16:44,Drop In/Phone call satisfaction survey,,Positive
2065747042,,2,2019-10-09 16:44,Drop In/Phone call satisfaction survey,,Positive
2063755878,,2,2019-10-09 16:00,Drop In/Phone call satisfaction survey,,Positive
2060841598,,2,2019-10-09 13:20,Drop In/Phone call satisfaction survey,,Positive
2042510082,,2,2019-10-08 21:33,Drop In/Phone call satisfaction survey,,Positive
2019070483,,2,2019-10-08 16:16,Drop In/Phone call satisfaction survey,,Positive
2016896174,,2,2019-10-08 13:45,Drop In/Phone call satisfaction survey,,Positive
2035415701,,2,2019-10-08 13:02,Drop In/Phone call satisfaction survey,,Positive
2033466671,19955501,2,2019-10-08 06:53,Drop In/Phone call satisfaction survey,,Positive
2024477541,,2,2019-10-07 14:53,Drop In/Phone call satisfaction survey,,Positive
1892907987,,2,2019-10-04 17:12,Drop In/Phone call satisfaction survey,,Positive
1893644066,,2,2019-10-04 11:34,Drop In/Phone call satisfaction survey,,Positive
1816273652,,2,2019-10-02 15:53,Drop In/Phone call satisfaction survey,,Positive
1483829186,,2,2019-09-25 12:02,Drop In/Phone call satisfaction survey,,Positive
1476069331,,2,2019-09-25 10:44,Drop In/Phone call satisfaction survey,,Positive
944093593,,2,2019-09-19 11:40,Drop In/Phone call satisfaction survey,,Positive
875690687,19381651,2,2019-09-18 21:04,Drop In/Phone call satisfaction survey,,Positive
865962867,,2,2019-09-18 15:43,Drop In/Phone call satisfaction survey,,Positive
858348437,,2,2019-09-17 16:38,Drop In/Phone call satisfaction survey,,Positive
857037170,,2,2019-09-17 10:08,Drop In/Phone call satisfaction survey,,Positive
831119448,,2,2019-09-16 15:46,Drop In/Phone call satisfaction survey,,Positive
824800985,,2,2019-09-15 19:44,Drop In/Phone call satisfaction survey,,Positive
780822451,,2,2019-09-10 10:40,Drop In/Phone call satisfaction survey,,Positive
732179468,,2,2019-09-06 19:59,Drop In/Phone call satisfaction survey,,Positive
706311100,,2,2019-09-04 12:55,Drop In/Phone call satisfaction survey,,Positive
671580606,19148901,2,2019-08-28 16:29,Drop In/Phone call satisfaction survey,,Positive
498603577,19183301,2,2019-08-23 07:48,Drop In/Phone call satisfaction survey,,Positive
414323443,,2,2019-08-20 10:58,Drop In/Phone call satisfaction survey,,Positive
342283567,13777101,2,2019-08-15 10:58,Drop In/Phone call satisfaction survey,,Positive
342080188,,2,2019-08-12 10:26,Drop In/Phone call satisfaction survey,,Positive
342091409,,2,2019-08-06 10:55,Drop In/Phone call satisfaction survey,,Positive
342097047,,2,2019-07-31 15:38,Drop In/Phone call satisfaction survey,,Positive
342112377,,2,2019-07-31 15:11,Drop In/Phone call satisfaction survey,,Positive
342093249,,2,2019-07-29 20:46,Drop In/Phone call satisfaction survey,,Positive
342118101,,2,2019-07-25 14:08,Drop In/Phone call satisfaction survey,,Positive
342100817,,2,2019-07-24 16:13,Drop In/Phone call satisfaction survey,,Positive
342089461,,2,2019-07-23 12:39,Drop In/Phone call satisfaction survey,,Positive
342085510,,2,2019-07-15 16:46,Drop In/Phone call satisfaction survey,,Positive
342094947,,2,2019-07-12 17:23,Drop In/Phone call satisfaction survey,,Positive
342097126,,1,2019-07-10 23:41,Drop In/Phone call satisfaction survey,,Neutral
342104549,,2,2019-07-09 13:41,Drop In/Phone call satisfaction survey,,Positive
342106294,,2,2019-07-09 13:06,Drop In/Phone call satisfaction survey,,Positive
655531215044,3873990,10,2025-06-16 16:03,Employer - 1 Month post bootcamp ,Promoter,
558660894909,,10,2025-03-27 12:38,Employer - 1 Month post bootcamp ,Promoter,
530710173917,65690701,9,2025-02-28 14:21,Employer - 1 Month post bootcamp ,Promoter,
161491456471,,9,2024-10-07 13:00,Employer - 1 Month post bootcamp ,Promoter,
134296045810,,10,2024-06-21 10:24,Employer - 1 Month post bootcamp ,Promoter,
127810561227,64532351,10,2024-05-24 15:35,Employer - 1 Month post bootcamp ,Promoter,
115820357881,,8,2024-04-02 11:47,Employer - 1 Month post bootcamp ,Passive,
115091652578,46406101,10,2024-03-28 16:53,Employer - 1 Month post bootcamp ,Promoter,
113216672227,,10,2024-03-21 12:16,Employer - 1 Month post bootcamp ,Promoter,
113201108931,46406101,10,2024-03-21 12:14,Employer - 1 Month post bootcamp ,Promoter,
672361422064,68531351,9,2025-06-30 17:06,Employer - 6 Months post Bootcamp,Promoter,
573647712464,,10,2025-04-10 11:05,Employer - 6 Months post Bootcamp,Promoter,
567412787394,,10,2025-04-05 06:09,Employer - 6 Months post Bootcamp,Promoter,
559664577769,,10,2025-03-28 10:30,Employer - 6 Months post Bootcamp,Promoter,
472051157212,40943501,10,2025-01-08 11:38,Employer - 6 Months post Bootcamp,Promoter,
134289864131,,10,2024-06-21 09:45,Employer - 6 Months post Bootcamp,Promoter,
127811082209,64532351,10,2024-05-24 15:44,Employer - 6 Months post Bootcamp,Promoter,
115015706558,,10,2024-03-28 11:42,Employer - 6 Months post Bootcamp,Promoter,
677162139891,,9,2025-07-03 15:41,Employer - End of Programme,Promoter,
481115100392,,8,2025-01-17 08:38,Employer - End of Programme,Passive,
156469962728,,8,2024-09-19 16:39,Employer - End of Programme,Passive,
128822370276,57357251,9,2024-05-29 10:16,Employer - End of Programme,Promoter,
116157706210,,9,2024-04-03 13:31,Employer - End of Programme,Promoter,
112766136295,,10,2024-03-19 21:27,Employer - End of Programme,Promoter,
112670789879,,10,2024-03-19 16:09,Employer - End of Programme,Promoter,
103815502324,,10,2024-02-01 10:30,Employer - End of Programme,Promoter,
161555690690,65705501,9,2024-10-07 13:57,Employer - Post Campaign Survey,Promoter,
161427470778,40943501,10,2024-10-07 09:37,Employer - Post Campaign Survey,Promoter,
161371542975,,10,2024-10-07 07:46,Employer - Post Campaign Survey,Promoter,
160682723803,68150901,10,2024-10-04 09:42,Employer - Post Campaign Survey,Promoter,
160680953331,37429201,9,2024-10-04 09:29,Employer - Post Campaign Survey,Promoter,
160676808639,3873990,8,2024-10-04 09:11,Employer - Post Campaign Survey,Passive,
151286455530,,10,2024-09-02 14:56,Employer - Post Campaign Survey,Promoter,
150452549881,,9,2024-08-28 11:59,Employer - Post Campaign Survey,Promoter,
125542601673,,8,2024-05-15 20:25,Employer - Post Campaign Survey,Passive,
117218994413,,10,2024-04-08 11:38,Employer - Post Campaign Survey,Promoter,
106007593412,,8,2024-02-14 08:04,Employer - Post Campaign Survey,Passive,
104081430494,63594701,10,2024-02-02 17:24,Employer - Post Campaign Survey,Promoter,
103084303303,,10,2024-01-29 12:12,Employer - Post Campaign Survey,Promoter,
474116744386,20961901,10,2025-01-10 13:36,End of Bootcamp Reflection Form,Promoter,
466146930922,1970251,9,2025-01-02 17:49,End of Bootcamp Reflection Form,Promoter,
465876157675,25058681288,10,2025-01-02 09:58,End of Bootcamp Reflection Form,Promoter,
455478777020,70415201,10,2024-12-21 14:18,End of Bootcamp Reflection Form,Promoter,
454439829745,63786251,10,2024-12-20 19:08,End of Bootcamp Reflection Form,Promoter,
392790583505,61014751,8,2024-11-05 09:54,End of Bootcamp Reflection Form,Passive,
382942151891,14938899659,7,2024-10-28 17:28,End of Bootcamp Reflection Form,Passive,
382605069498,60821701,10,2024-10-28 11:40,End of Bootcamp Reflection Form,Promoter,
382548278486,55081351,10,2024-10-28 10:15,End of Bootcamp Reflection Form,Promoter,
382534184169,51874451,9,2024-10-28 09:39,End of Bootcamp Reflection Form,Promoter,
380890933455,6522916073,9,2024-10-25 18:48,End of Bootcamp Reflection Form,Promoter,
380804006084,14850592743,9,2024-10-25 17:45,End of Bootcamp Reflection Form,Promoter,
380880462013,25459696621,7,2024-10-25 17:38,End of Bootcamp Reflection Form,Passive,
380794861781,4171509965,7,2024-10-25 17:26,End of Bootcamp Reflection Form,Passive,
380874778843,69602651,9,2024-10-25 17:20,End of Bootcamp Reflection Form,Promoter,
380796445929,68926601,7,2024-10-25 17:17,End of Bootcamp Reflection Form,Passive,
380797997242,68235701,10,2024-10-25 17:09,End of Bootcamp Reflection Form,Promoter,
380799024336,59254201,9,2024-10-25 17:04,End of Bootcamp Reflection Form,Promoter,
380868591845,8778993345,8,2024-10-25 17:03,End of Bootcamp Reflection Form,Passive,
380841263306,9669467378,6,2024-10-25 15:47,End of Bootcamp Reflection Form,Detractor,
150187628744,67266301,8,2024-08-27 11:29,End of Bootcamp Reflection Form,Passive,
139684436702,70413051,9,2024-07-13 15:58,End of Bootcamp Reflection Form,Promoter,
135620416975,68377101,6,2024-06-26 23:20,End of Bootcamp Reflection Form,Detractor,
135009446336,68659351,8,2024-06-24 15:46,End of Bootcamp Reflection Form,Passive,
123482730479,53299251,9,2024-05-07 21:10,End of Bootcamp Reflection Form,Promoter,
123362547390,67138251,10,2024-05-07 13:41,End of Bootcamp Reflection Form,Promoter,
123313037294,46133951,8,2024-05-07 10:46,End of Bootcamp Reflection Form,Passive,
122710755776,65569051,8,2024-05-03 17:43,End of Bootcamp Reflection Form,Passive,
122693194229,64362701,9,2024-05-03 17:24,End of Bootcamp Reflection Form,Promoter,
122695644657,65928951,9,2024-05-03 17:21,End of Bootcamp Reflection Form,Promoter,
122706792680,65935851,10,2024-05-03 17:18,End of Bootcamp Reflection Form,Promoter,
122706150605,61094301,10,2024-05-03 17:18,End of Bootcamp Reflection Form,Promoter,
122703914683,58859451,7,2024-05-03 17:13,End of Bootcamp Reflection Form,Passive,
483602927844,5530357702,7,2025-01-20 12:43,End of Bootcamp Survey,Passive,
483450274002,67759001,7,2025-01-20 11:34,End of Bootcamp Survey,Passive,
481688755386,63786251,10,2025-01-17 17:39,End of Bootcamp Survey,Promoter,
481546282189,60807601,6,2025-01-17 14:54,End of Bootcamp Survey,Detractor,
481334312127,20961901,10,2025-01-17 11:53,End of Bootcamp Survey,Promoter,
481271394499,69883201,10,2025-01-17 11:40,End of Bootcamp Survey,Promoter,
396572837087,6783049453,9,2024-11-08 12:09,End of Bootcamp Survey,Promoter,
396572737728,9506442707,10,2024-11-08 12:07,End of Bootcamp Survey,Promoter,
396619701468,61435751,9,2024-11-08 12:03,End of Bootcamp Survey,Promoter,
396563957981,17355145694,10,2024-11-08 11:59,End of Bootcamp Survey,Promoter,
153180527562,9244707258,6,2024-09-08 13:14,End of Bootcamp Survey,Detractor,
152381665724,5854034370,8,2024-09-06 16:03,End of Bootcamp Survey,Passive,
152397595123,68080001,10,2024-09-06 16:02,End of Bootcamp Survey,Promoter,
152376830164,69898001,8,2024-09-06 16:00,End of Bootcamp Survey,Passive,
152394599912,34286537690,9,2024-09-06 16:00,End of Bootcamp Survey,Promoter,
152396202475,69761801,9,2024-09-06 15:59,End of Bootcamp Survey,Promoter,
152395353581,64738501,10,2024-09-06 15:58,End of Bootcamp Survey,Promoter,
152393940452,35994751,8,2024-09-06 15:52,End of Bootcamp Survey,Passive,
152395150320,58268501,9,2024-09-06 15:51,End of Bootcamp Survey,Promoter,
152387347138,34293299147,10,2024-09-06 15:49,End of Bootcamp Survey,Promoter,
152393540071,5974659520,10,2024-09-06 15:48,End of Bootcamp Survey,Promoter,
152390022129,,2,2024-09-06 14:56,End of Bootcamp Survey,Detractor,
152387418577,70071201,10,2024-09-06 14:46,End of Bootcamp Survey,Promoter,
152364454888,4173886684,8,2024-09-06 14:13,End of Bootcamp Survey,Passive,
152352165850,,8,2024-09-06 13:55,End of Bootcamp Survey,Passive,
152341440504,61484801,9,2024-09-06 12:01,End of Bootcamp Survey,Promoter,
152352712147,33812701,7,2024-09-06 11:59,End of Bootcamp Survey,Passive,
152311856883,,8,2024-09-06 11:58,End of Bootcamp Survey,Passive,
152353201645,49897201,9,2024-09-06 11:58,End of Bootcamp Survey,Promoter,
152352707311,,6,2024-09-06 11:58,End of Bootcamp Survey,Detractor,
152335197128,,6,2024-09-06 11:58,End of Bootcamp Survey,Detractor,
152342994658,60591201,9,2024-09-06 11:56,End of Bootcamp Survey,Promoter,
152346176210,60811801,8,2024-09-06 11:53,End of Bootcamp Survey,Passive,
144118175186,,9,2024-07-31 08:58,End of Bootcamp Survey,Promoter,
143986531024,70271901,7,2024-07-30 20:29,End of Bootcamp Survey,Passive,
143814293692,59051751,10,2024-07-30 09:19,End of Bootcamp Survey,Promoter,
143544988650,66650951,10,2024-07-29 11:46,End of Bootcamp Survey,Promoter,
142352231902,,9,2024-07-24 11:43,End of Bootcamp Survey,Promoter,
142184475362,64004401,8,2024-07-23 21:01,End of Bootcamp Survey,Passive,
142166056922,69542501,10,2024-07-23 18:01,End of Bootcamp Survey,Promoter,
139729996763,70856351,10,2024-07-13 23:23,End of Bootcamp Survey,Promoter,
139444163309,69203351,7,2024-07-12 15:21,End of Bootcamp Survey,Passive,
139445114857,68041601,9,2024-07-12 15:21,End of Bootcamp Survey,Promoter,
139446833869,,9,2024-07-12 15:20,End of Bootcamp Survey,Promoter,
139445508566,,8,2024-07-12 15:18,End of Bootcamp Survey,Passive,
139428814046,66351913,7,2024-07-12 15:16,End of Bootcamp Survey,Passive,
139442532309,68343201,6,2024-07-12 15:16,End of Bootcamp Survey,Detractor,
139442758598,68270151,9,2024-07-12 15:15,End of Bootcamp Survey,Promoter,
139442725326,64636401,9,2024-07-12 15:14,End of Bootcamp Survey,Promoter,
139428668899,68306851,10,2024-07-12 15:12,End of Bootcamp Survey,Promoter,
139441842929,,8,2024-07-12 15:12,End of Bootcamp Survey,Passive,
139428118471,64618101,10,2024-07-12 15:12,End of Bootcamp Survey,Promoter,
139441712363,23814268865,10,2024-07-12 15:08,End of Bootcamp Survey,Promoter,
139402753760,69068101,8,2024-07-12 12:10,End of Bootcamp Survey,Passive,
139400294848,66896151,10,2024-07-12 12:07,End of Bootcamp Survey,Promoter,
139399396051,52177101,7,2024-07-12 12:01,End of Bootcamp Survey,Passive,
139400139979,60399901,8,2024-07-12 12:00,End of Bootcamp Survey,Passive,
139401502662,70413051,9,2024-07-12 11:59,End of Bootcamp Survey,Promoter,
139401360887,,10,2024-07-12 11:57,End of Bootcamp Survey,Promoter,
709379664060,319709522159,8,2025-07-25 17:42,End of Foundations Reflection Form,Passive,
709379469545,69177151,8,2025-07-25 17:32,End of Foundations Reflection Form,Passive,
709393659067,144935878878,6,2025-07-25 17:23,End of Foundations Reflection Form,Detractor,
709379072220,28663501,8,2025-07-25 17:16,End of Foundations Reflection Form,Passive,
709378715859,226579288264,9,2025-07-25 17:01,End of Foundations Reflection Form,Promoter,
709135981811,312351989949,8,2025-07-25 17:00,End of Foundations Reflection Form,Passive,
709134517451,65634551,9,2025-07-25 16:58,End of Foundations Reflection Form,Promoter,
709132784850,66341201,10,2025-07-25 16:53,End of Foundations Reflection Form,Promoter,
709135730930,318233694444,8,2025-07-25 16:49,End of Foundations Reflection Form,Passive,
709126780136,53791151,8,2025-07-25 16:49,End of Foundations Reflection Form,Passive,
709355540700,378874469621,5,2025-07-25 16:49,End of Foundations Reflection Form,Detractor,
709355474136,54901901,10,2025-07-25 16:46,End of Foundations Reflection Form,Promoter,
709126191330,330338238684,8,2025-07-25 16:32,End of Foundations Reflection Form,Passive,
709340139742,66325301,10,2025-07-25 16:30,End of Foundations Reflection Form,Promoter,
709341239524,61046851,9,2025-07-25 16:18,End of Foundations Reflection Form,Promoter,
709354483934,63052851,8,2025-07-25 16:16,End of Foundations Reflection Form,Passive,
709351134457,330332803307,6,2025-07-25 16:14,End of Foundations Reflection Form,Detractor,
709121263847,318331898049,8,2025-07-25 16:14,End of Foundations Reflection Form,Passive,
709343196362,28024791252,9,2025-07-25 16:14,End of Foundations Reflection Form,Promoter,
709349552373,59380851,7,2025-07-25 16:13,End of Foundations Reflection Form,Passive,
709344391417,287121508573,10,2025-07-25 16:12,End of Foundations Reflection Form,Promoter,
709340988634,330379639020,5,2025-07-25 16:11,End of Foundations Reflection Form,Detractor,
709349470419,302315029735,8,2025-07-25 16:11,End of Foundations Reflection Form,Passive,
709336487147,289074874592,10,2025-07-25 16:11,End of Foundations Reflection Form,Promoter,
709112775904,319346950378,8,2025-07-25 16:10,End of Foundations Reflection Form,Passive,
709306580185,330340005089,7,2025-07-25 16:09,End of Foundations Reflection Form,Passive,
709281051876,319740331251,6,2025-07-25 16:09,End of Foundations Reflection Form,Detractor,
709328221412,318393247969,9,2025-07-25 16:09,End of Foundations Reflection Form,Promoter,
709118330052,318567278813,8,2025-07-25 16:09,End of Foundations Reflection Form,Passive,
709119723735,305234023667,9,2025-07-25 16:07,End of Foundations Reflection Form,Promoter,
709311877352,318234297558,9,2025-07-25 16:06,End of Foundations Reflection Form,Promoter,
619620633795,26972308977,9,2025-05-19 09:03,End of Foundations Reflection Form,Promoter,
615232035043,33857901,10,2025-05-16 17:18,End of Foundations Reflection Form,Promoter,
615162649828,45250235371,8,2025-05-16 16:39,End of Foundations Reflection Form,Passive,
615187213558,82107958519,10,2025-05-16 16:36,End of Foundations Reflection Form,Promoter,
615203995848,103431340251,7,2025-05-16 16:32,End of Foundations Reflection Form,Passive,
615188175077,12184463,5,2025-05-16 16:14,End of Foundations Reflection Form,Detractor,
615220060407,195483570367,10,2025-05-16 16:13,End of Foundations Reflection Form,Promoter,
615121330408,101795324110,7,2025-05-16 16:11,End of Foundations Reflection Form,Passive,
615219903716,10519962105,9,2025-05-16 16:10,End of Foundations Reflection Form,Promoter,
615186177247,61321001,9,2025-05-16 16:09,End of Foundations Reflection Form,Promoter,
615221568750,31383818982,10,2025-05-16 16:07,End of Foundations Reflection Form,Promoter,
615193279695,205420424392,5,2025-05-16 16:07,End of Foundations Reflection Form,Detractor,
615124942054,25798737905,10,2025-05-16 16:07,End of Foundations Reflection Form,Promoter,
615186095320,92688870627,8,2025-05-16 16:07,End of Foundations Reflection Form,Passive,
615154150619,32082667739,8,2025-05-16 16:07,End of Foundations Reflection Form,Passive,
615175916730,110284094687,8,2025-05-16 16:06,End of Foundations Reflection Form,Passive,
615121166576,32800912375,7,2025-05-16 16:06,End of Foundations Reflection Form,Passive,
615150550257,222429178073,8,2025-05-16 16:06,End of Foundations Reflection Form,Passive,
546784130265,169402673345,10,2025-03-17 10:26,End of Foundations Reflection Form,Promoter,
546198989021,38130032840,10,2025-03-16 17:32,End of Foundations Reflection Form,Promoter,
545201776838,27351663591,9,2025-03-15 10:29,End of Foundations Reflection Form,Promoter,
544712749281,55527851,9,2025-03-14 18:48,End of Foundations Reflection Form,Promoter,
544608202939,61443701,10,2025-03-14 17:31,End of Foundations Reflection Form,Promoter,
544680448191,98686446800,10,2025-03-14 17:24,End of Foundations Reflection Form,Promoter,
544680379603,36210747619,8,2025-03-14 17:19,End of Foundations Reflection Form,Passive,
544600919278,17311193029,9,2025-03-14 17:19,End of Foundations Reflection Form,Promoter,
766748080331,132197899456,7,2025-09-05 16:45,End of Specialisms Reflection Form,Passive,
766745417966,53791151,10,2025-09-05 16:44,End of Specialisms Reflection Form,Promoter,
766789767405,303764059370,7,2025-09-05 16:43,End of Specialisms Reflection Form,Passive,
766739133643,144935878878,7,2025-09-05 16:42,End of Specialisms Reflection Form,Passive,
766804733138,44018170576,8,2025-09-05 16:39,End of Specialisms Reflection Form,Passive,
766794899656,226579288264,10,2025-09-05 16:36,End of Specialisms Reflection Form,Promoter,
766790612186,171219001586,9,2025-09-05 16:35,End of Specialisms Reflection Form,Promoter,
766807197929,302315029735,8,2025-09-05 16:35,End of Specialisms Reflection Form,Passive,
766793874640,64157001,10,2025-09-05 16:34,End of Specialisms Reflection Form,Promoter,
766793851104,61061151,7,2025-09-05 16:33,End of Specialisms Reflection Form,Passive,
766794777790,378874469621,7,2025-09-05 16:32,End of Specialisms Reflection Form,Passive,
719379932376,365693680889,10,2025-08-01 15:19,End of Specialisms Reflection Form,Promoter,
719228922072,20826154741,8,2025-08-01 15:15,End of Specialisms Reflection Form,Passive,
689098828022,332786120904,8,2025-07-11 16:51,End of Specialisms Reflection Form,Passive,
689098752235,60071301,8,2025-07-11 16:48,End of Specialisms Reflection Form,Passive,
688929641702,101795324110,8,2025-07-11 16:08,End of Specialisms Reflection Form,Passive,
689069272271,32082667739,7,2025-07-11 16:05,End of Specialisms Reflection Form,Passive,
689085282494,25798737905,8,2025-07-11 16:04,End of Specialisms Reflection Form,Passive,
689074614462,31383818982,10,2025-07-11 16:03,End of Specialisms Reflection Form,Promoter,
689078148309,92688870627,8,2025-07-11 16:01,End of Specialisms Reflection Form,Passive,
681540417727,75322358001,8,2025-07-07 09:49,End of Specialisms Reflection Form,Passive,
678265438396,31923838158,9,2025-07-04 13:39,End of Specialisms Reflection Form,Promoter,
673331799281,161482171604,8,2025-07-01 10:43,End of Specialisms Reflection Form,Passive,
671869800660,62411351,8,2025-06-30 12:04,End of Specialisms Reflection Form,Passive,
671756132572,100228753621,8,2025-06-30 10:35,End of Specialisms Reflection Form,Passive,
671730911452,34501348804,7,2025-06-30 09:23,End of Specialisms Reflection Form,Passive,
671683455181,91599827151,10,2025-06-30 09:13,End of Specialisms Reflection Form,Promoter,
669696727276,28863993298,7,2025-06-27 17:42,End of Specialisms Reflection Form,Passive,
